"makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm"
"171.233361076863","0.0648","SPOT","1","6","9","0","0.2","0","Montage_1000.xml|","HEFT"
"427.860758169935","0.0205","SPOT","1","3","4","0","0.2","0","Montage_1000.xml|","HEFT"
"275.802478632479","0.022","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"323.718666666668","0.0456","SPOT","1","3","5","0","0.2","2","Montage_1000.xml|","HEFT"
"168.600014756159","0.1105","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","HEFT"
"207.227119206769","0.0561","SPOT","1","4","6","0","0.2","1","Montage_1000.xml|","HEFT"
"206.068005555556","0.0367","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"179.264452564103","0.0488","SPOT","1","4","5","0","0.2","0","Montage_1000.xml|","HEFT"
"182.309275851132","0.1291","SPOT","1","5","9","0","0.2","0","Montage_1000.xml|","HEFT"
"171.304651985923","0.0571","SPOT","1","6","9","0","0.2","0","Montage_1000.xml|","HEFT"
"191.940967722474","0.0931","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"274.975243589744","0.0221","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"200.787033333333","0.0305","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"202.391596153847","0.0645","SPOT","1","3","5","0","0.2","1","Montage_1000.xml|","HEFT"
"199.016781699347","0.0301","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"443.342222222223","0.0246","SPOT","1","3","4","0","0.2","1","Montage_1000.xml|","HEFT"
"169.28092571644","0.0509","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","HEFT"
"188.495206862746","0.0311","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"175.66536214178","0.0349","SPOT","1","5","5","0","0.2","0","Montage_1000.xml|","HEFT"
"168.485419834087","0.0968","SPOT","1","6","9","0","0.2","3","Montage_1000.xml|","HEFT"
"237.003303763055","0.0404","SPOT","1","5","7","0","0.2","1","Montage_1000.xml|","HEFT"
"323.390233402408","0.0458","SPOT","1","4","7","0","0.2","3","Montage_1000.xml|","HEFT"
"179.534559177373","0.0971","SPOT","1","5","8","0","0.2","2","Montage_1000.xml|","HEFT"
"230.709767596783","0.0237","SPOT","1","5","5","0","0.2","0","Montage_1000.xml|","HEFT"
"168.817874409251","0.0586","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","HEFT"
"213.715862097801","0.0471","SPOT","1","4","7","0","0.2","1","Montage_1000.xml|","HEFT"
"170.874408446455","0.046","SPOT","1","5","6","0","0.2","0","Montage_1000.xml|","HEFT"
"176.390798860816","0.1045","SPOT","1","7","9","0","0.2","1","Montage_1000.xml|","HEFT"
"178.444082905983","0.0488","SPOT","1","5","7","0","0.2","1","Montage_1000.xml|","HEFT"
"231.388368778281","0.0295","SPOT","1","5","6","0","0.2","0","Montage_1000.xml|","HEFT"
"226.002689259203","0.0359","SPOT","1","3","4","0","0.2","1","Montage_1000.xml|","HEFT"
"169.014453519356","0.1024","SPOT","1","6","10","0","0.2","3","Montage_1000.xml|","HEFT"
"184.872366156547","0.0504","SPOT","1","4","6","0","0.2","2","Montage_1000.xml|","HEFT"
"174.159750000701","0.1075","SPOT","1","5","9","0","0.2","4","Montage_1000.xml|","HEFT"
"171.438672973309","0.0787","SPOT","1","6","11","0","0.2","1","Montage_1000.xml|","HEFT"
"260.633966817497","0.0301","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"445.436263628238","0.0225","SPOT","1","3","4","0","0.2","0","Montage_1000.xml|","HEFT"
"169.815920911596","0.0696","SPOT","1","7","8","0","0.2","1","Montage_1000.xml|","HEFT"
"234.048127073907","0.0385","SPOT","1","5","7","0","0.2","1","Montage_1000.xml|","HEFT"
"316.110979600099","0.0836","SPOT","1","4","7","0","0.2","3","Montage_1000.xml|","HEFT"
"180.895347256085","0.1215","SPOT","1","5","8","0","0.2","1","Montage_1000.xml|","HEFT"
"177.955496841763","0.0891","SPOT","1","5","7","0","0.2","0","Montage_1000.xml|","HEFT"
"299.679527400705","0.1351","SPOT","1","3","6","0","0.2","3","Montage_1000.xml|","HEFT"
"180.161262594269","0.1039","SPOT","1","5","8","0","0.2","3","Montage_1000.xml|","HEFT"
"174.310711236802","0.0346","SPOT","1","5","5","0","0.2","0","Montage_1000.xml|","HEFT"
"167.148267219708","0.0379","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","HEFT"
"247.982779411765","0.0463","SPOT","1","4","7","0","0.2","1","Montage_1000.xml|","HEFT"
"180.429275716441","0.1134","SPOT","1","5","8","0","0.2","0","Montage_1000.xml|","HEFT"
"191.170205128206","0.0463","SPOT","1","4","6","0","0.2","2","Montage_1000.xml|","HEFT"
"238.467855640735","0.0951","SPOT","1","5","9","0","0.2","4","Montage_1000.xml|","HEFT"
"169.492798063641","0.0423","SPOT","1","7","7","0","0.2","1","Montage_1000.xml|","HEFT"
"367.472088235295","0.0203","SPOT","1","3","3","0","0.2","0","Montage_1000.xml|","HEFT"
"173.865481322273","0.0784","SPOT","1","6","10","0","0.2","0","Montage_1000.xml|","HEFT"
"309.193333333335","0.0205","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"170.141869832758","0.061","SPOT","1","6","9","0","0.2","2","Montage_1000.xml|","HEFT"
"197.140216666667","0.046","SPOT","1","4","6","0","0.2","2","Montage_1000.xml|","HEFT"
"373.655383682008","0.0987","SPOT","1","3","5","0","0.2","2","Montage_1000.xml|","HEFT"
"168.162438109603","0.0596","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","HEFT"
"237.868140020111","0.0879","SPOT","1","5","9","0","0.2","3","Montage_1000.xml|","HEFT"
"203.891724183006","0.0385","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"309.007844645552","0.0212","SPOT","1","3","3","0","0.2","0","Montage_1000.xml|","HEFT"
"181.506117244847","0.0458","SPOT","1","5","7","0","0.2","2","Montage_1000.xml|","HEFT"
"235.453704374057","0.0287","SPOT","1","5","6","0","0.2","1","Montage_1000.xml|","HEFT"
"178.131682252388","0.0389","SPOT","1","5","7","0","0.2","1","Montage_1000.xml|","HEFT"
"191.339743011564","0.0404","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"187.772027336979","0.046","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"190.857712393162","0.0405","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"170.36079595274","0.0419","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"185.696970940171","0.0897","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"184.130452664656","0.0503","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"170.956531473102","0.0359","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"194.296130341881","0.0408","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"184.405553921569","0.0389","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"192.219813021619","0.0407","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"173.939504072398","0.0366","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"172.519601206636","0.1131","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"178.528867320261","0.044","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"180.972849069884","0.0409","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"170.726862644545","0.0361","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"170.351607491202","0.0359","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"181.292177526395","0.0381","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"178.743889919558","0.0379","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"179.057536500754","0.0396","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"172.965120839618","0.0365","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"188.206221794872","0.0396","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"187.351832051282","0.0639","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"180.2271173454","0.0441","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"177.190437380593","0.0372","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"171.090844544997","0.0362","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"183.75869884364","0.0389","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"191.668343765711","0.0405","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"180.016599597788","0.0381","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"179.032691628959","0.0379","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"190.579512242333","0.0399","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"178.265365158371","0.0375","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"183.542735218703","0.0386","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"180.040718602313","0.0378","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"177.68323149824","0.0375","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"185.727010231272","0.0407","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"167.497754097536","0.0353","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"201.528633509302","0.0501","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"194.586304072398","0.0411","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"172.167010281548","0.0363","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.515772322775","0.0382","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"173.435361513323","0.0366","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"185.843764177979","0.0393","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"189.855826923077","0.0399","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"176.585615862242","0.0374","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"178.170953695324","0.0451","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"186.985950829563","0.0394","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"185.871951030669","0.0417","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"173.01845635998","0.045","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"189.985820537959","0.0398","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"180.767422146807","0.038","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"192.45454552539","0.1086","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"180.353745726496","0.0381","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.403082428356","0.0447","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"188.794594896933","0.0475","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"168.910450628456","0.0414","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"173.580909200603","0.0367","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"169.58854117647","0.0359","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"178.084350854701","0.0376","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"175.566758873806","0.0371","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"183.384010306687","0.0398","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"175.758672423328","0.0372","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"188.540613474108","0.0399","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"168.086174736048","0.038","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"190.180811035696","0.0425","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"177.649646204123","0.0374","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.24972066365","0.053","SPOT","1","6","8","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"177.153649773756","0.0433","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"173.846179160382","0.0368","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"177.503585872297","0.0534","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"191.172449882637","0.0752","SPOT","1","6","8","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"179.970441355654","0.074","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"176.320642433383","0.0373","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"197.385931623932","0.0594","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"172.462371442936","0.0409","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"176.86075982906","0.0433","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"174.921493438914","0.0366","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"185.857141512632","0.1316","SPOT","1","7","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"187.667201633987","0.0398","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"183.439191955757","0.1135","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"187.135933760684","0.0574","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"184.632080015083","0.0387","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"181.310842006033","0.0469","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"195.472920135747","0.1163","SPOT","1","6","8","0","0.2","2","Montage_1000.xml|","ROUND_ROBIN"
"183.772317851979","0.0572","SPOT","1","7","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"173.200536953243","0.1112","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"179.207603971845","0.0453","SPOT","1","6","8","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.546582528909","0.1163","SPOT","1","6","9","0","0.2","3","Montage_1000.xml|","ROUND_ROBIN"
"184.276536551031","0.0391","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.887546430367","0.1048","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","ROUND_ROBIN"
"174.672524811463","0.037","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","ROUND_ROBIN"
"182.509855417553","0.0574","SPOT","1","7","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"183.849139844143","0.1064","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"182.717533911513","0.0973","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"172.749369708396","0.0594","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"177.601939693313","0.0516","SPOT","1","6","8","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"177.838178682755","0.0957","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"192.847108396179","0.0408","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"172.595154298642","0.0364","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"180.568300628457","0.1143","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"180.833589969834","0.1","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"178.056716993464","0.1072","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"179.136060633484","0.063","SPOT","1","6","9","0","0.25","3","Montage_1000.xml|","ROUND_ROBIN"
"174.402864982403","0.0459","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"195.172967791616","0.0491","SPOT","1","7","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"189.386149195576","0.0974","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"187.652454675716","0.064","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"186.247586425339","0.1004","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"173.334669004525","0.0366","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"173.049452714932","0.0498","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"178.122471141277","0.0433","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"178.685702029302","0.1149","SPOT","1","7","9","0","0.25","3","Montage_1000.xml|","ROUND_ROBIN"
"177.115162921066","0.0463","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"184.014275409993","0.0547","SPOT","1","6","8","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"174.716032202111","0.0429","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"186.044919909502","0.1284","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"186.82905693816","0.0713","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"174.758030853819","0.0422","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"179.95438685269","0.1193","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"182.477235319256","0.0466","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"171.34727008547","0.036","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"187.078550603318","0.0508","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"179.760943187531","0.1063","SPOT","1","6","8","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"193.268618174963","0.0796","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"180.023880417295","0.0891","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"175.852964278532","0.0372","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"184.73978107089","0.1498","SPOT","1","6","9","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"174.709746857717","0.0369","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"171.677790265921","0.0482","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"180.936921618904","0.1132","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"185.413805883064","0.0506","SPOT","1","6","8","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"181.049956008044","0.1076","SPOT","1","6","9","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"186.905908848668","0.0471","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"182.076706158874","0.0386","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"186.389466993464","0.1055","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"182.258744595274","0.0741","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"172.998529455661","0.1082","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"186.709854093558","0.0552","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"195.863084365441","0.0539","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"180.527528858723","0.0647","SPOT","1","6","10","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"166.354041201609","0.035","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"190.403821342383","0.0554","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"194.294556518205","0.0677","SPOT","1","6","9","0","0.25","3","Montage_1000.xml|","ROUND_ROBIN"
"173.576836953243","0.0559","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"176.922846857717","0.0376","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"179.598606887884","0.1055","SPOT","1","6","9","0","0.25","3","Montage_1000.xml|","ROUND_ROBIN"
"183.574254299812","0.0415","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"174.479571040724","0.0557","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"171.731703720462","0.0969","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"186.121410105581","0.1466","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"182.361305857215","0.0407","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"177.118179235797","0.0655","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"185.463667343742","0.0644","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"180.487644595274","0.0663","SPOT","1","6","9","0","0.25","3","Montage_1000.xml|","ROUND_ROBIN"
"190.796478179667","0.1081","SPOT","1","6","9","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"174.670790472599","0.0814","SPOT","1","6","11","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"182.695936224233","0.041","SPOT","1","6","7","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"183.625892860735","0.086","SPOT","1","6","10","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"171.576715258924","0.0594","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"186.283433308195","0.0483","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"172.186880266465","0.064","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"186.75369089995","0.1144","SPOT","1","6","8","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"179.73611025641","0.0464","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"181.562654223228","0.0427","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"187.121436777275","0.1004","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"182.031292031171","0.1004","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"185.627932528909","0.0614","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"174.777124761186","0.0505","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"173.761845098039","0.0369","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"171.13637139266","0.036","SPOT","1","6","6","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"184.789942761116","0.1104","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"173.308616264454","0.1014","SPOT","1","6","9","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"185.580146984651","0.0984","SPOT","1","6","8","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"181.380117647059","0.1089","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"179.76889942182","0.093","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"192.103709803922","0.1098","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"191.02478254171","0.0514","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"177.099716591252","0.0715","SPOT","1","6","9","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"180.337802317669","0.0499","SPOT","1","6","7","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"185.484696757164","0.0588","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"185.390557164404","0.1145","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"178.220410884867","0.0484","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"198.7587195995","0.1297","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"186.810156988437","0.1048","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"179.213738461538","0.1297","SPOT","1","6","10","0","0.25","4","Montage_1000.xml|","ROUND_ROBIN"
"190.120754468019","0.1092","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"170.6233086727","0.0511","SPOT","1","6","9","0","0.25","0","Montage_1000.xml|","ROUND_ROBIN"
"187.280393578066","0.1223","SPOT","1","6","9","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"188.518140238435","0.1041","SPOT","1","6","10","0","0.25","4","Montage_1000.xml|","ROUND_ROBIN"
"190.34454205631","0.1022","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"182.357354952237","0.11","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"187.851822951232","0.1151","SPOT","1","6","10","0","0.25","4","Montage_1000.xml|","ROUND_ROBIN"
"174.693286900596","0.1343","SPOT","1","6","9","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"186.885580815067","0.0781","SPOT","1","6","9","0","0.25","1","Montage_1000.xml|","ROUND_ROBIN"
"188.462656611362","0.0513","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
"185.401223856209","0.1163","SPOT","1","6","10","0","0.25","4","Montage_1000.xml|","ROUND_ROBIN"
"176.863545349422","0.1116","SPOT","1","6","8","0","0.25","2","Montage_1000.xml|","ROUND_ROBIN"
